Date,Open,High,Low,Close,Adj Close,Volume
1992-06-23,9.920000,9.920000,9.920000,9.920000,6.076387,0
1992-06-24,9.910000,9.910000,9.910000,9.910000,6.070260,0
1992-06-25,9.890000,9.890000,9.890000,9.890000,6.058010,0
1992-06-26,9.890000,9.890000,9.890000,9.890000,6.058010,0
1992-06-29,10.030000,10.030000,10.030000,10.030000,6.143764,0
1992-06-30,10.040000,10.040000,10.040000,10.040000,6.149888,0
1992-07-01,10.150000,10.150000,10.150000,10.150000,6.217268,0
1992-07-02,10.120000,10.120000,10.120000,10.120000,6.198892,0
1992-07-06,10.160000,10.160000,10.160000,10.160000,6.223393,0
1992-07-07,10.060000,10.060000,10.060000,10.060000,6.162137,0
1992-07-08,10.070000,10.070000,10.070000,10.070000,6.168264,0
1992-07-09,10.170000,10.170000,10.170000,10.170000,6.229518,0
1992-07-10,10.200000,10.200000,10.200000,10.200000,6.247897,0
1992-07-13,10.210000,10.210000,10.210000,10.210000,6.254022,0
1992-07-14,10.280000,10.280000,10.280000,10.280000,6.296898,0
1992-07-15,10.270000,10.270000,10.270000,10.270000,6.290775,0
1992-07-16,10.280000,10.280000,10.280000,10.280000,6.296898,0
1992-07-17,10.230000,10.230000,10.230000,10.230000,6.266273,0
1992-07-20,10.180000,10.180000,10.180000,10.180000,6.235646,0
1992-07-21,10.190000,10.190000,10.190000,10.190000,6.241769,0
1992-07-22,10.130000,10.130000,10.130000,10.130000,6.205019,0
1992-07-23,10.150000,10.150000,10.150000,10.150000,6.217268,0
1992-07-24,10.140000,10.140000,10.140000,10.140000,6.211145,0
1992-07-27,10.150000,10.150000,10.150000,10.150000,6.217268,0
1992-07-28,10.280000,10.280000,10.280000,10.280000,6.296898,0
1992-07-29,10.390000,10.390000,10.390000,10.390000,6.364277,0
1992-07-30,10.430000,10.430000,10.430000,10.430000,6.388776,0
1992-07-31,10.440000,10.440000,10.440000,10.440000,6.394905,0
1992-08-03,10.470000,10.470000,10.470000,10.470000,6.413281,0
1992-08-04,10.460000,10.460000,10.460000,10.460000,6.407152,0
1992-08-05,10.410000,10.410000,10.410000,10.410000,6.376529,0
1992-08-06,10.370000,10.370000,10.370000,10.370000,6.352024,0
1992-08-07,10.350000,10.350000,10.350000,10.350000,6.339775,0
1992-08-10,10.350000,10.350000,10.350000,10.350000,6.339775,0
1992-08-11,10.340000,10.340000,10.340000,10.340000,6.333653,0
1992-08-12,10.310000,10.310000,10.310000,10.310000,6.315272,0
1992-08-13,10.310000,10.310000,10.310000,10.310000,6.315272,0
1992-08-14,10.360000,10.360000,10.360000,10.360000,6.345898,0
1992-08-17,10.380000,10.380000,10.380000,10.380000,6.358151,0
1992-08-18,10.380000,10.380000,10.380000,10.380000,6.358151,0
1992-08-19,10.320000,10.320000,10.320000,10.320000,6.321398,0
1992-08-20,10.310000,10.310000,10.310000,10.310000,6.315272,0
1992-08-21,10.240000,10.240000,10.240000,10.240000,6.272397,0
1992-08-24,10.130000,10.130000,10.130000,10.130000,6.205019,0
1992-08-25,10.130000,10.130000,10.130000,10.130000,6.205019,0
1992-08-26,10.180000,10.180000,10.180000,10.180000,6.235646,0
1992-08-27,10.200000,10.200000,10.200000,10.200000,6.247897,0
1992-08-28,10.230000,10.230000,10.230000,10.230000,6.266273,0
1992-08-31,10.210000,10.210000,10.210000,10.210000,6.254022,0
1992-09-01,10.260000,10.260000,10.260000,10.260000,6.284647,0
1992-09-02,10.320000,10.320000,10.320000,10.320000,6.321398,0
1992-09-03,10.330000,10.330000,10.330000,10.330000,6.327527,0
1992-09-04,10.310000,10.310000,10.310000,10.310000,6.315272,0
1992-09-08,10.250000,10.250000,10.250000,10.250000,6.278522,0
1992-09-09,10.300000,10.300000,10.300000,10.300000,6.309149,0
1992-09-10,10.380000,10.380000,10.380000,10.380000,6.358151,0
1992-09-11,10.390000,10.390000,10.390000,10.390000,6.364277,0
1992-09-14,10.530000,10.530000,10.530000,10.530000,6.450033,0
1992-09-15,10.420000,10.420000,10.420000,10.420000,6.382658,0
1992-09-16,10.410000,10.410000,10.410000,10.410000,6.376529,0
1992-09-17,10.410000,10.410000,10.410000,10.410000,6.376529,0
1992-09-18,10.470000,10.470000,10.470000,10.470000,6.413281,0
1992-09-21,10.450000,10.450000,10.450000,10.450000,6.401031,0
1992-09-22,10.340000,10.340000,10.340000,10.340000,6.333653,0
1992-09-23,10.340000,10.340000,10.340000,10.340000,6.333653,0
1992-09-24,10.310000,10.310000,10.310000,10.310000,6.352133,0
1992-09-25,10.210000,10.210000,10.210000,10.210000,6.290521,0
1992-09-28,10.240000,10.240000,10.240000,10.240000,6.309002,0
1992-09-29,10.250000,10.250000,10.250000,10.250000,6.315166,0
1992-09-30,10.280000,10.280000,10.280000,10.280000,6.333652,0
1992-10-01,10.240000,10.240000,10.240000,10.240000,6.309002,0
1992-10-02,10.100000,10.100000,10.100000,10.100000,6.222750,0
1992-10-05,10.030000,10.030000,10.030000,10.030000,6.179623,0
1992-10-06,10.040000,10.040000,10.040000,10.040000,6.185786,0
1992-10-07,9.990000,9.990000,9.990000,9.990000,6.154978,0
1992-10-08,10.070000,10.070000,10.070000,10.070000,6.204266,0
1992-10-09,9.960000,9.960000,9.960000,9.960000,6.136493,0
1992-10-12,10.050000,10.050000,10.050000,10.050000,6.191944,0
1992-10-13,10.100000,10.100000,10.100000,10.100000,6.222750,0
1992-10-14,10.100000,10.100000,10.100000,10.100000,6.222750,0
1992-10-15,10.110000,10.110000,10.110000,10.110000,6.228909,0
1992-10-16,10.160000,10.160000,10.160000,10.160000,6.259716,0
1992-10-19,10.260000,10.260000,10.260000,10.260000,6.321328,0
1992-10-20,10.280000,10.280000,10.280000,10.280000,6.333652,0
1992-10-21,10.300000,10.300000,10.300000,10.300000,6.345970,0
1992-10-22,10.280000,10.280000,10.280000,10.280000,6.333652,0
1992-10-23,10.270000,10.270000,10.270000,10.270000,6.327489,0
1992-10-26,10.350000,10.350000,10.350000,10.350000,6.376776,0
1992-10-27,10.360000,10.360000,10.360000,10.360000,6.382937,0
1992-10-28,10.410000,10.410000,10.410000,10.410000,6.413745,0
1992-10-29,10.440000,10.440000,10.440000,10.440000,6.432227,0
1992-10-30,10.400000,10.400000,10.400000,10.400000,6.407581,0
1992-11-02,10.490000,10.490000,10.490000,10.490000,6.463033,0
1992-11-03,10.440000,10.440000,10.440000,10.440000,6.432227,0
1992-11-04,10.390000,10.390000,10.390000,10.390000,6.401423,0
1992-11-05,10.440000,10.440000,10.440000,10.440000,6.432227,0
1992-11-06,10.440000,10.440000,10.440000,10.440000,6.432227,0
1992-11-09,10.480000,10.480000,10.480000,10.480000,6.456874,0
1992-11-10,10.490000,10.490000,10.490000,10.490000,6.463033,0
1992-11-11,10.580000,10.580000,10.580000,10.580000,6.518484,0
1992-11-12,10.590000,10.590000,10.590000,10.590000,6.524645,0
1992-11-13,10.590000,10.590000,10.590000,10.590000,6.524645,0
1992-11-16,10.560000,10.560000,10.560000,10.560000,6.506160,0
1992-11-17,10.510000,10.510000,10.510000,10.510000,6.475359,0
1992-11-18,10.600000,10.600000,10.600000,10.600000,6.530805,0
1992-11-19,10.630000,10.630000,10.630000,10.630000,6.549291,0
1992-11-20,10.700000,10.700000,10.700000,10.700000,6.592418,0
1992-11-23,10.670000,10.670000,10.670000,10.670000,6.573936,0
1992-11-24,10.730000,10.730000,10.730000,10.730000,6.610901,0
1992-11-25,10.770000,10.770000,10.770000,10.770000,6.635546,0
1992-11-27,10.800000,10.800000,10.800000,10.800000,6.654030,0
1992-11-30,10.840000,10.840000,10.840000,10.840000,6.678671,0
1992-12-01,10.830000,10.830000,10.830000,10.830000,6.672512,0
1992-12-02,10.810000,10.810000,10.810000,10.810000,6.660191,0
1992-12-03,10.820000,10.820000,10.820000,10.820000,6.666350,0
1992-12-04,10.870000,10.870000,10.870000,10.870000,6.697155,0
1992-12-07,10.950000,10.950000,10.950000,10.950000,6.746445,0
1992-12-08,10.980000,10.980000,10.980000,10.980000,6.764931,0
1992-12-09,10.950000,10.950000,10.950000,10.950000,6.746445,0
1992-12-10,10.910000,10.910000,10.910000,10.910000,6.721802,0
1992-12-11,10.890000,10.890000,10.890000,10.890000,6.709475,0
1992-12-14,10.870000,10.870000,10.870000,10.870000,6.697155,0
1992-12-15,10.860000,10.860000,10.860000,10.860000,6.690994,0
1992-12-16,10.820000,10.820000,10.820000,10.820000,6.666350,0
1992-12-17,10.920000,10.920000,10.920000,10.920000,6.727962,0
1992-12-18,11.040000,11.040000,11.040000,11.040000,6.801895,0
1992-12-21,11.030000,11.030000,11.030000,11.030000,6.795734,0
1992-12-22,11.020000,11.020000,11.020000,11.020000,6.789571,0
1992-12-23,11.010000,11.010000,11.010000,11.010000,6.783412,0
1992-12-24,11.030000,11.030000,11.030000,11.030000,6.795734,0
1992-12-28,11.020000,11.020000,11.020000,11.020000,6.789571,0
1992-12-29,10.850000,10.850000,10.850000,10.850000,6.789571,0
1992-12-30,10.870000,10.870000,10.870000,10.870000,6.802093,0
1992-12-31,10.840000,10.840000,10.840000,10.840000,6.783320,0
1993-01-04,10.820000,10.820000,10.820000,10.820000,6.770799,0
1993-01-05,10.800000,10.800000,10.800000,10.800000,6.758285,0
1993-01-06,10.810000,10.810000,10.810000,10.810000,6.764545,0
1993-01-07,10.730000,10.730000,10.730000,10.730000,6.714482,0
1993-01-08,10.680000,10.680000,10.680000,10.680000,6.683195,0
1993-01-11,10.730000,10.730000,10.730000,10.730000,6.714482,0
1993-01-12,10.730000,10.730000,10.730000,10.730000,6.714482,0
1993-01-13,10.790000,10.790000,10.790000,10.790000,6.752028,0
1993-01-14,10.870000,10.870000,10.870000,10.870000,6.802093,0
1993-01-15,10.910000,10.910000,10.910000,10.910000,6.827119,0
1993-01-18,10.900000,10.900000,10.900000,10.900000,6.820861,0
1993-01-19,10.870000,10.870000,10.870000,10.870000,6.802093,0
1993-01-20,10.840000,10.840000,10.840000,10.840000,6.783320,0
1993-01-21,10.890000,10.890000,10.890000,10.890000,6.814604,0
1993-01-22,10.920000,10.920000,10.920000,10.920000,6.833376,0
1993-01-25,11.010000,11.010000,11.010000,11.010000,6.889699,0
1993-01-26,11.010000,11.010000,11.010000,11.010000,6.889699,0
1993-01-27,10.940000,10.940000,10.940000,10.940000,6.845897,0
1993-01-28,10.950000,10.950000,10.950000,10.950000,6.852151,0
1993-01-29,10.950000,10.950000,10.950000,10.950000,6.852151,0
1993-02-01,11.050000,11.050000,11.050000,11.050000,6.914729,0
1993-02-02,11.070000,11.070000,11.070000,11.070000,6.927245,0
1993-02-03,11.170000,11.170000,11.170000,11.170000,6.989819,0
1993-02-04,11.240000,11.240000,11.240000,11.240000,7.033624,0
1993-02-05,11.210000,11.210000,11.210000,11.210000,7.014851,0
1993-02-08,11.180000,11.180000,11.180000,11.180000,6.996079,0
1993-02-09,11.110000,11.110000,11.110000,11.110000,6.952273,0
1993-02-10,11.130000,11.130000,11.130000,11.130000,6.964788,0
1993-02-11,11.160000,11.160000,11.160000,11.160000,6.983562,0
1993-02-12,11.100000,11.100000,11.100000,11.100000,6.946016,0
1993-02-16,10.810000,10.810000,10.810000,10.810000,6.764545,0
1993-02-17,10.760000,10.760000,10.760000,10.760000,6.733259,0
1993-02-18,10.740000,10.740000,10.740000,10.740000,6.720740,0
1993-02-19,10.790000,10.790000,10.790000,10.790000,6.752028,0
1993-02-22,10.770000,10.770000,10.770000,10.770000,6.739514,0
1993-02-23,10.760000,10.760000,10.760000,10.760000,6.733259,0
1993-02-24,10.920000,10.920000,10.920000,10.920000,6.833376,0
1993-02-25,10.970000,10.970000,10.970000,10.970000,6.864668,0
1993-02-26,11.000000,11.000000,11.000000,11.000000,6.883438,0
1993-03-01,10.990000,10.990000,10.990000,10.990000,6.877179,0
1993-03-02,11.120000,11.120000,11.120000,11.120000,6.958531,0
1993-03-03,11.170000,11.170000,11.170000,11.170000,6.989819,0
1993-03-04,11.120000,11.120000,11.120000,11.120000,6.958531,0
1993-03-05,11.110000,11.110000,11.110000,11.110000,6.952273,0
1993-03-08,11.280000,11.280000,11.280000,11.280000,7.058655,0
1993-03-09,11.300000,11.300000,11.300000,11.300000,7.071170,0
1993-03-10,11.350000,11.350000,11.350000,11.350000,7.102459,0
1993-03-11,11.300000,11.300000,11.300000,11.300000,7.071170,0
1993-03-12,11.220000,11.220000,11.220000,11.220000,7.021108,0
1993-03-15,11.260000,11.260000,11.260000,11.260000,7.046138,0
1993-03-16,11.260000,11.260000,11.260000,11.260000,7.046138,0
1993-03-17,11.180000,11.180000,11.180000,11.180000,6.996079,0
1993-03-18,11.250000,11.250000,11.250000,11.250000,7.039881,0
1993-03-19,11.200000,11.200000,11.200000,11.200000,7.008592,0
1993-03-22,11.150000,11.150000,11.150000,11.150000,6.977304,0
1993-03-23,11.140000,11.140000,11.140000,11.140000,6.971047,0
1993-03-24,11.050000,11.050000,11.050000,11.050000,6.952173,0
1993-03-25,11.130000,11.130000,11.130000,11.130000,7.002503,0
1993-03-26,11.080000,11.080000,11.080000,11.080000,6.971047,0
1993-03-29,11.140000,11.140000,11.140000,11.140000,7.008793,0
1993-03-30,11.170000,11.170000,11.170000,11.170000,7.027667,0
1993-03-31,11.200000,11.200000,11.200000,11.200000,7.046545,0
1993-04-01,11.160000,11.160000,11.160000,11.160000,7.021380,0
1993-04-02,10.940000,10.940000,10.940000,10.940000,6.882967,0
1993-04-05,10.950000,10.950000,10.950000,10.950000,6.889256,0
1993-04-06,10.900000,10.900000,10.900000,10.900000,6.857797,0
1993-04-07,10.940000,10.940000,10.940000,10.940000,6.882967,0
1993-04-08,10.920000,10.920000,10.920000,10.920000,6.870380,0
1993-04-12,11.060000,11.060000,11.060000,11.060000,6.958462,0
1993-04-13,11.090000,11.090000,11.090000,11.090000,6.977339,0
1993-04-14,11.080000,11.080000,11.080000,11.080000,6.971047,0
1993-04-15,11.070000,11.070000,11.070000,11.070000,6.964757,0
1993-04-16,11.070000,11.070000,11.070000,11.070000,6.964757,0
1993-04-19,11.030000,11.030000,11.030000,11.030000,6.939587,0
1993-04-20,10.980000,10.980000,10.980000,10.980000,6.908131,0
1993-04-21,10.960000,10.960000,10.960000,10.960000,6.895546,0
1993-04-22,10.880000,10.880000,10.880000,10.880000,6.845217,0
1993-04-23,10.820000,10.820000,10.820000,10.820000,6.807468,0
1993-04-26,10.720000,10.720000,10.720000,10.720000,6.744550,0
1993-04-27,10.810000,10.810000,10.810000,10.810000,6.801175,0
1993-04-28,10.830000,10.830000,10.830000,10.830000,6.813758,0
1993-04-29,10.850000,10.850000,10.850000,10.850000,6.826341,0
1993-04-30,10.890000,10.890000,10.890000,10.890000,6.851507,0
1993-05-03,10.950000,10.950000,10.950000,10.950000,6.889256,0
1993-05-04,11.010000,11.010000,11.010000,11.010000,6.927005,0
1993-05-05,11.050000,11.050000,11.050000,11.050000,6.952173,0
1993-05-06,11.020000,11.020000,11.020000,11.020000,6.933296,0
1993-05-07,11.000000,11.000000,11.000000,11.000000,6.920713,0
1993-05-10,11.030000,11.030000,11.030000,11.030000,6.939587,0
1993-05-11,11.060000,11.060000,11.060000,11.060000,6.958462,0
1993-05-12,11.070000,11.070000,11.070000,11.070000,6.964757,0
1993-05-13,10.940000,10.940000,10.940000,10.940000,6.882967,0
1993-05-14,10.940000,10.940000,10.940000,10.940000,6.882967,0
1993-05-17,10.960000,10.960000,10.960000,10.960000,6.895546,0
1993-05-18,10.960000,10.960000,10.960000,10.960000,6.895546,0
1993-05-19,11.130000,11.130000,11.130000,11.130000,7.002503,0
1993-05-20,11.210000,11.210000,11.210000,11.210000,7.052835,0
1993-05-21,11.110000,11.110000,11.110000,11.110000,6.989922,0
1993-05-24,11.150000,11.150000,11.150000,11.150000,7.015089,0
1993-05-25,11.180000,11.180000,11.180000,11.180000,7.033965,0
1993-05-26,11.290000,11.290000,11.290000,11.290000,7.103168,0
1993-05-27,11.270000,11.270000,11.270000,11.270000,7.090590,0
1993-05-28,11.220000,11.220000,11.220000,11.220000,7.059128,0
1993-06-01,11.310000,11.310000,11.310000,11.310000,7.115755,0
1993-06-02,11.320000,11.320000,11.320000,11.320000,7.122046,0
1993-06-03,11.290000,11.290000,11.290000,11.290000,7.103168,0
1993-06-04,11.230000,11.230000,11.230000,11.230000,7.065418,0
1993-06-07,11.160000,11.160000,11.160000,11.160000,7.021380,0
1993-06-08,11.080000,11.080000,11.080000,11.080000,6.971047,0
1993-06-09,11.100000,11.100000,11.100000,11.100000,6.983628,0
1993-06-10,11.090000,11.090000,11.090000,11.090000,6.977339,0
1993-06-11,11.130000,11.130000,11.130000,11.130000,7.002503,0
1993-06-14,11.150000,11.150000,11.150000,11.150000,7.015089,0
1993-06-15,11.130000,11.130000,11.130000,11.130000,7.002503,0
1993-06-16,11.150000,11.150000,11.150000,11.150000,7.015089,0
1993-06-17,11.180000,11.180000,11.180000,11.180000,7.033965,0
1993-06-18,11.070000,11.070000,11.070000,11.070000,6.964757,0
1993-06-21,11.120000,11.120000,11.120000,11.120000,6.996214,0
1993-06-22,11.100000,11.100000,11.100000,11.100000,6.983628,0
1993-06-23,10.990000,10.990000,10.990000,10.990000,6.951999,0
1993-06-24,11.070000,11.070000,11.070000,11.070000,7.002609,0
1993-06-25,11.110000,11.110000,11.110000,11.110000,7.027906,0
1993-06-28,11.230000,11.230000,11.230000,11.230000,7.103817,0
1993-06-29,11.210000,11.210000,11.210000,11.210000,7.091167,0
1993-06-30,11.220000,11.220000,11.220000,11.220000,7.097492,0
1993-07-01,11.190000,11.190000,11.190000,11.190000,7.078516,0
1993-07-02,11.140000,11.140000,11.140000,11.140000,7.046888,0
1993-07-06,11.050000,11.050000,11.050000,11.050000,6.989956,0
1993-07-07,11.070000,11.070000,11.070000,11.070000,7.002609,0
1993-07-08,11.190000,11.190000,11.190000,11.190000,7.078516,0
1993-07-09,11.200000,11.200000,11.200000,11.200000,7.084844,0
1993-07-12,11.220000,11.220000,11.220000,11.220000,7.097492,0
1993-07-13,11.210000,11.210000,11.210000,11.210000,7.091167,0
1993-07-14,11.260000,11.260000,11.260000,11.260000,7.122796,0
1993-07-15,11.230000,11.230000,11.230000,11.230000,7.103817,0
1993-07-16,11.150000,11.150000,11.150000,11.150000,7.053214,0
1993-07-19,11.140000,11.140000,11.140000,11.140000,7.046888,0
1993-07-20,11.170000,11.170000,11.170000,11.170000,7.065867,0
1993-07-21,11.160000,11.160000,11.160000,11.160000,7.059536,0
1993-07-22,11.090000,11.090000,11.090000,11.090000,7.015258,0
1993-07-23,11.150000,11.150000,11.150000,11.150000,7.053214,0
1993-07-26,11.210000,11.210000,11.210000,11.210000,7.091167,0
1993-07-27,11.180000,11.180000,11.180000,11.180000,7.072191,0
1993-07-28,11.170000,11.170000,11.170000,11.170000,7.065867,0
1993-07-29,11.240000,11.240000,11.240000,11.240000,7.110143,0
1993-07-30,11.190000,11.190000,11.190000,11.190000,7.078516,0
1993-08-02,11.240000,11.240000,11.240000,11.240000,7.110143,0
1993-08-03,11.240000,11.240000,11.240000,11.240000,7.110143,0
1993-08-04,11.240000,11.240000,11.240000,11.240000,7.110143,0
1993-08-05,11.230000,11.230000,11.230000,11.230000,7.103817,0
1993-08-06,11.250000,11.250000,11.250000,11.250000,7.116472,0
1993-08-09,11.300000,11.300000,11.300000,11.300000,7.148097,0
1993-08-10,11.280000,11.280000,11.280000,11.280000,7.135451,0
1993-08-11,11.300000,11.300000,11.300000,11.300000,7.148097,0
1993-08-12,11.270000,11.270000,11.270000,11.270000,7.129123,0
1993-08-13,11.290000,11.290000,11.290000,11.290000,7.141773,0
1993-08-16,11.350000,11.350000,11.350000,11.350000,7.179728,0
1993-08-17,11.390000,11.390000,11.390000,11.390000,7.205029,0
1993-08-18,11.450000,11.450000,11.450000,11.450000,7.242988,0
1993-08-19,11.460000,11.460000,11.460000,11.460000,7.249314,0
1993-08-20,11.450000,11.450000,11.450000,11.450000,7.242988,0
1993-08-23,11.440000,11.440000,11.440000,11.440000,7.236659,0
1993-08-24,11.540000,11.540000,11.540000,11.540000,7.299918,0
1993-08-25,11.540000,11.540000,11.540000,11.540000,7.299918,0
1993-08-26,11.560000,11.560000,11.560000,11.560000,7.312571,0
1993-08-27,11.550000,11.550000,11.550000,11.550000,7.306243,0
1993-08-30,11.580000,11.580000,11.580000,11.580000,7.325218,0
1993-08-31,11.630000,11.630000,11.630000,11.630000,7.356848,0
1993-09-01,11.630000,11.630000,11.630000,11.630000,7.356848,0
1993-09-02,11.610000,11.610000,11.610000,11.610000,7.344200,0
1993-09-03,11.620000,11.620000,11.620000,11.620000,7.350520,0
1993-09-07,11.530000,11.530000,11.530000,11.530000,7.293592,0
1993-09-08,11.460000,11.460000,11.460000,11.460000,7.249314,0
1993-09-09,11.500000,11.500000,11.500000,11.500000,7.274616,0
1993-09-10,11.600000,11.600000,11.600000,11.600000,7.337876,0
1993-09-13,11.610000,11.610000,11.610000,11.610000,7.344200,0
1993-09-14,11.540000,11.540000,11.540000,11.540000,7.299918,0
1993-09-15,11.580000,11.580000,11.580000,11.580000,7.325218,0
1993-09-16,11.550000,11.550000,11.550000,11.550000,7.306243,0
1993-09-17,11.540000,11.540000,11.540000,11.540000,7.299918,0
1993-09-20,11.470000,11.470000,11.470000,11.470000,7.255637,0
1993-09-21,11.410000,11.410000,11.410000,11.410000,7.217686,0
1993-09-22,11.440000,11.440000,11.440000,11.440000,7.274916,0
1993-09-23,11.500000,11.500000,11.500000,11.500000,7.313069,0
1993-09-24,11.510000,11.510000,11.510000,11.510000,7.319434,0
1993-09-27,11.600000,11.600000,11.600000,11.600000,7.376660,0
1993-09-28,11.610000,11.610000,11.610000,11.610000,7.383024,0
1993-09-29,11.590000,11.590000,11.590000,11.590000,7.370304,0
1993-09-30,11.570000,11.570000,11.570000,11.570000,7.357585,0
1993-10-01,11.620000,11.620000,11.620000,11.620000,7.389380,0
1993-10-04,11.620000,11.620000,11.620000,11.620000,7.389380,0
1993-10-05,11.610000,11.610000,11.610000,11.610000,7.383024,0
1993-10-06,11.610000,11.610000,11.610000,11.610000,7.383024,0
1993-10-07,11.580000,11.580000,11.580000,11.580000,7.363946,0
1993-10-08,11.600000,11.600000,11.600000,11.600000,7.376660,0
1993-10-11,11.620000,11.620000,11.620000,11.620000,7.389380,0
1993-10-12,11.640000,11.640000,11.640000,11.640000,7.402101,0
1993-10-13,11.670000,11.670000,11.670000,11.670000,7.421178,0
1993-10-14,11.780000,11.780000,11.780000,11.780000,7.491127,0
1993-10-15,11.840000,11.840000,11.840000,11.840000,7.529282,0
1993-10-18,11.800000,11.800000,11.800000,11.800000,7.503846,0
1993-10-19,11.710000,11.710000,11.710000,11.710000,7.446611,0
1993-10-20,11.690000,11.690000,11.690000,11.690000,7.433896,0
1993-10-21,11.680000,11.680000,11.680000,11.680000,7.427536,0
1993-10-22,11.650000,11.650000,11.650000,11.650000,7.408458,0
1993-10-25,11.660000,11.660000,11.660000,11.660000,7.414818,0
1993-10-26,11.650000,11.650000,11.650000,11.650000,7.408458,0
1993-10-27,11.670000,11.670000,11.670000,11.670000,7.421178,0
1993-10-28,11.730000,11.730000,11.730000,11.730000,7.459330,0
1993-10-29,11.760000,11.760000,11.760000,11.760000,7.478408,0
1993-11-01,11.800000,11.800000,11.800000,11.800000,7.503846,0
1993-11-02,11.790000,11.790000,11.790000,11.790000,7.497490,0
1993-11-03,11.640000,11.640000,11.640000,11.640000,7.402101,0
1993-11-04,11.490000,11.490000,11.490000,11.490000,7.306713,0
1993-11-05,11.540000,11.540000,11.540000,11.540000,7.338507,0
1993-11-08,11.580000,11.580000,11.580000,11.580000,7.363946,0
1993-11-09,11.600000,11.600000,11.600000,11.600000,7.376660,0
1993-11-10,11.670000,11.670000,11.670000,11.670000,7.421178,0
1993-11-11,11.660000,11.660000,11.660000,11.660000,7.414818,0
1993-11-12,11.720000,11.720000,11.720000,11.720000,7.452971,0
1993-11-15,11.680000,11.680000,11.680000,11.680000,7.427536,0
1993-11-16,11.720000,11.720000,11.720000,11.720000,7.452971,0
1993-11-17,11.660000,11.660000,11.660000,11.660000,7.414818,0
1993-11-18,11.620000,11.620000,11.620000,11.620000,7.389380,0
1993-11-19,11.580000,11.580000,11.580000,11.580000,7.363946,0
1993-11-22,11.460000,11.460000,11.460000,11.460000,7.287635,0
1993-11-23,11.520000,11.520000,11.520000,11.520000,7.325792,0
1993-11-24,11.570000,11.570000,11.570000,11.570000,7.357585,0
1993-11-26,11.600000,11.600000,11.600000,11.600000,7.376660,0
1993-11-29,11.580000,11.580000,11.580000,11.580000,7.363946,0
1993-11-30,11.570000,11.570000,11.570000,11.570000,7.357585,0
1993-12-01,11.610000,11.610000,11.610000,11.610000,7.383024,0
1993-12-02,11.640000,11.640000,11.640000,11.640000,7.402101,0
1993-12-03,11.690000,11.690000,11.690000,11.690000,7.433896,0
1993-12-06,11.720000,11.720000,11.720000,11.720000,7.452971,0
1993-12-07,11.730000,11.730000,11.730000,11.730000,7.459330,0
